anio_mundial,fase,grupo,fecha,pais_local,pais_visita,nom_jugador,pais_jugador,minuto,tipo_gol
2010,Primera Ronda,Grupo E,2010-06-14,Japón,Camerún,Keisuke Honda,Japón,39,
2010,Primera Ronda,Grupo E,2010-06-19,Paises Bajos,Japón,Wesley Sneijder,Paises Bajos,53,
2010,Primera Ronda,Grupo E,2010-06-19,Camerún,Dinamarca,Samuel Eto'o,Camerún,10,
2010,Primera Ronda,Grupo E,2010-06-19,Camerún,Dinamarca,Nicklas Bendtner,Dinamarca,33,
2010,Primera Ronda,Grupo E,2010-06-19,Camerún,Dinamarca,Dennis Rommedahl,Dinamarca,61,
2010,Primera Ronda,Grupo E,2010-06-24,Dinamarca,Japón,Keisuke Honda,Japón,17,
2010,Primera Ronda,Grupo E,2010-06-24,Dinamarca,Japón,Yasuhito Endo,Japón,30,
2010,Primera Ronda,Grupo E,2010-06-24,Dinamarca,Japón,Jon Dahl Tomasson,Dinamarca,81,
2010,Primera Ronda,Grupo E,2010-06-24,Dinamarca,Japón,Shinji Okazaki,Japón,87,
2010,Primera Ronda,Grupo E,2010-06-24,Camerún,Paises Bajos,Robin Van Persie,Paises Bajos,36,
2010,Primera Ronda,Grupo E,2010-06-24,Camerún,Paises Bajos,Samuel Eto'o,Camerún,65,penal
2010,Primera Ronda,Grupo E,2010-06-24,Camerún,Paises Bajos,Klaas Jan Huntelaar,Paises Bajos,83,
2010,Primera Ronda,Grupo F,2010-06-14,Italia,Paraguay,Antolin Alcaraz,Paraguay,39,
2010,Primera Ronda,Grupo F,2010-06-14,Italia,Paraguay,Daniele De Rossi,Italia,63,
2010,Primera Ronda,Grupo F,2010-06-15,Nueva Zelanda,Eslovaquia,Robert Vittek,Eslovaquia,50,
2010,Primera Ronda,Grupo F,2010-06-15,Nueva Zelanda,Eslovaquia,Winston Reid,Nueva Zelanda,90,
2010,Primera Ronda,Grupo F,2010-06-20,Eslovaquia,Paraguay,Enrique Vera,Paraguay,27,
2010,Primera Ronda,Grupo F,2010-06-20,Eslovaquia,Paraguay,Cristian Riveros,Paraguay,86,
2010,Primera Ronda,Grupo F,2010-06-20,Italia,Nueva Zelanda,Shane Smeltz,Nueva Zelanda,7,
2010,Primera Ronda,Grupo F,2010-06-20,Italia,Nueva Zelanda,Vincenzo Iaquinta,Italia,29,penal
2010,Primera Ronda,Grupo F,2010-06-24,Eslovaquia,Italia,Robert Vittek,Eslovaquia,25,
2010,Primera Ronda,Grupo F,2010-06-24,Eslovaquia,Italia,Robert Vittek,Eslovaquia,73,
2010,Primera Ronda,Grupo F,2010-06-24,Eslovaquia,Italia,Antonio Di Natale,Italia,81,
2010,Primera Ronda,Grupo F,2010-06-24,Eslovaquia,Italia,Kamil Kopunek,Eslovaquia,89,
2010,Primera Ronda,Grupo F,2010-06-24,Eslovaquia,Italia,Fabio Quagliarella,Italia,90,
2010,Primera Ronda,Grupo G,2010-06-15,Brasil,Corea del Norte,Maicon,Brasil,55,
2010,Primera Ronda,Grupo G,2010-06-15,Brasil,Corea del Norte,Elano,Brasil,72,
2010,Primera Ronda,Grupo G,2010-06-15,Brasil,Corea del Norte,Yun Nam Ji,Corea del Norte,89,
2010,Primera Ronda,Grupo G,2010-06-20,Brasil,Costa de Marfil,Luis Fabiano,Brasil,25,
2010,Primera Ronda,Grupo G,2010-06-20,Brasil,Costa de Marfil,Luis Fabiano,Brasil,50,
2010,Primera Ronda,Grupo G,2010-06-20,Brasil,Costa de Marfil,Elano,Brasil,62,
2010,Primera Ronda,Grupo G,2010-06-20,Brasil,Costa de Marfil,Didier Drogba,Costa de Marfil,79,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Raul Meireles,Portugal,29,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Simao,Portugal,53,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Hugo Almeida,Portugal,56,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Tiago,Portugal,60,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Liedson,Portugal,81,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Cristiano Ronaldo,Portugal,87,
2010,Primera Ronda,Grupo G,2010-06-21,Portugal,Corea del Norte,Tiago,Portugal,89,
2010,Primera Ronda,Grupo G,2010-06-25,Corea del Norte,Costa de Marfil,Yaya Toure,Costa de Marfil,14,
2010,Primera Ronda,Grupo G,2010-06-25,Corea del Norte,Costa de Marfil,Romaric,Costa de Marfil,20,
2010,Primera Ronda,Grupo G,2010-06-25,Corea del Norte,Costa de Marfil,Salomon Kalou,Costa de Marfil,82,
2010,Primera Ronda,Grupo H,2010-06-16,Honduras,Chile,Jean Beausejour,Chile,34,
2010,Primera Ronda,Grupo H,2010-06-16,España,Suiza,Gelson Fernandes,Suiza,52,
2010,Primera Ronda,Grupo H,2010-06-21,Chile,Suiza,Mark Gonzalez,Chile,75,
2010,Primera Ronda,Grupo H,2010-06-21,España,Honduras,David Villa,España,17,
2010,Primera Ronda,Grupo H,2010-06-21,España,Honduras,David Villa,España,51,
2010,Primera Ronda,Grupo H,2010-06-25,Chile,España,David Villa,España,24,
2010,Primera Ronda,Grupo H,2010-06-25,Chile,España,Andrés Iniesta,España,37,
2010,Primera Ronda,Grupo H,2010-06-25,Chile,España,Rodrigo Millar,Chile,47,
2010,Octavos de Final,,2010-06-26,Uruguay,Corea del Sur,Luis Suarez,Uruguay,8,
2010,Octavos de Final,,2010-06-26,Uruguay,Corea del Sur,Chung-yong Lee,Corea del Sur,68,
2010,Octavos de Final,,2010-06-26,Uruguay,Corea del Sur,Luis Suarez,Uruguay,80,
2010,Octavos de Final,,2010-06-26,Estados Unidos,Ghana,Kevin Prince Boateng,Ghana,5,
2010,Octavos de Final,,2010-06-26,Estados Unidos,Ghana,Landon Donovan,Estados Unidos,62,
2010,Octavos de Final,,2010-06-26,Estados Unidos,Ghana,Asamoah Gyan,Ghana,93,
2010,Octavos de Final,,2010-06-27,Alemania,Inglaterra,Miroslav Klose,Alemania,20,
2010,Octavos de Final,,2010-06-27,Alemania,Inglaterra,Lukas Podolski,Alemania,32,
2010,Octavos de Final,,2010-06-27,Alemania,Inglaterra,Matt Upson,Inglaterra,37,
2010,Octavos de Final,,2010-06-27,Alemania,Inglaterra,Thomas Müller,Alemania,67,
2010,Octavos de Final,,2010-06-27,Alemania,Inglaterra,Thomas Müller,Alemania,70,
2010,Octavos de Final,,2010-06-27,Argentina,México,Carlos Tevez,Argentina,26,
2010,Octavos de Final,,2010-06-27,Argentina,México,Gonzalo Higuain,Argentina,33,
2010,Octavos de Final,,2010-06-27,Argentina,México,Carlos Tevez,Argentina,52,
2010,Octavos de Final,,2010-06-27,Argentina,México,Javier Hernandez,México,71,
2010,Octavos de Final,,2010-06-28,Paises Bajos,Eslovaquia,Arjen Robben,Paises Bajos,18,
2010,Octavos de Final,,2010-06-28,Paises Bajos,Eslovaquia,Wesley Sneijder,Paises Bajos,84,
2010,Octavos de Final,,2010-06-28,Paises Bajos,Eslovaquia,Robert Vittek,Eslovaquia,90,penal
2010,Octavos de Final,,2010-06-28,Brasil,Chile,Juan,Brasil,35,
2010,Octavos de Final,,2010-06-28,Brasil,Chile,Luis Fabiano,Brasil,38,
2010,Octavos de Final,,2010-06-28,Brasil,Chile,Robinho,Brasil,59,
2010,Octavos de Final,,2010-06-29,España,Portugal,David Villa,España,63,
2010,Cuartos de Final,,2010-07-02,Paises Bajos,Brasil,Robinho,Brasil,10,
2010,Cuartos de Final,,2010-07-02,Paises Bajos,Brasil,Wesley Sneijder,Paises Bajos,53,
2010,Cuartos de Final,,2010-07-02,Paises Bajos,Brasil,Wesley Sneijder,Paises Bajos,68,
2010,Cuartos de Final,,2010-07-02,Uruguay,Ghana,Sulley Muntari,Ghana,45,
2010,Cuartos de Final,,2010-07-02,Uruguay,Ghana,Diego Forlan,Uruguay,55,
2010,Cuartos de Final,,2010-07-03,Argentina,Alemania,Thomas Müller,Alemania,3,
2010,Cuartos de Final,,2010-07-03,Argentina,Alemania,Miroslav Klose,Alemania,68,
2010,Cuartos de Final,,2010-07-03,Argentina,Alemania,Arne Friedrich,Alemania,74,
2010,Cuartos de Final,,2010-07-03,Argentina,Alemania,Miroslav Klose,Alemania,89,
2010,Cuartos de Final,,2010-07-03,Paraguay,España,David Villa,España,83,
2010,Semifinales,,2010-07-06,Uruguay,Paises Bajos,Giovanni Van Bronckhorst,Paises Bajos,18,
2010,Semifinales,,2010-07-06,Uruguay,Paises Bajos,Diego Forlan,Uruguay,41,
2010,Semifinales,,2010-07-06,Uruguay,Paises Bajos,Wesley Sneijder,Paises Bajos,70,
2010,Semifinales,,2010-07-06,Uruguay,Paises Bajos,Arjen Robben,Paises Bajos,73,
2010,Semifinales,,2010-07-06,Uruguay,Paises Bajos,Maximiliano Pereira,Uruguay,90,
2010,Semifinales,,2010-07-07,Alemania,España,Carles Puyol,España,73,
2010,Tercer Puesto,,2010-07-10,Uruguay,Alemania,Thomas Müller,Alemania,19,
2010,Tercer Puesto,,2010-07-10,Uruguay,Alemania,Edinson Cavani,Uruguay,28,
2010,Tercer Puesto,,2010-07-10,Uruguay,Alemania,Diego Forlan,Uruguay,51,
2010,Tercer Puesto,,2010-07-10,Uruguay,Alemania,Marcell Jansen,Alemania,56,
2010,Tercer Puesto,,2010-07-10,Uruguay,Alemania,Sami Khedira,Alemania,82,
2010,Final,,2010-07-11,Paises Bajos,España,Andrés Iniesta,España,116,
2014,Primera Ronda,Grupo A,2014-06-12,Brasil,Croacia,Marcelo,Brasil,11,en contra
2014,Primera Ronda,Grupo A,2014-06-12,Brasil,Croacia,Neymar Jr.,Brasil,29,
2014,Primera Ronda,Grupo A,2014-06-12,Brasil,Croacia,Neymar Jr.,Brasil,71,penal
2014,Primera Ronda,Grupo A,2014-06-12,Brasil,Croacia,Oscar,Brasil,90,
2014,Primera Ronda,Grupo A,2014-06-13,México,Camerún,Oribe Peralta,México,61,
2014,Primera Ronda,Grupo A,2014-06-18,Camerún,Croacia,Ivica Olic,Croacia,11,
2014,Primera Ronda,Grupo A,2014-06-18,Camerún,Croacia,Ivan Perisic,Croacia,48,
2014,Primera Ronda,Grupo A,2014-06-18,Camerún,Croacia,Mario Mandzukic,Croacia,61,
2014,Primera Ronda,Grupo A,2014-06-18,Camerún,Croacia,Mario Mandzukic,Croacia,73,
2014,Primera Ronda,Grupo A,2014-06-23,Camerún,Brasil,Neymar Jr.,Brasil,17,
2014,Primera Ronda,Grupo A,2014-06-23,Camerún,Brasil,Joel Matip,Camerún,26,
2014,Primera Ronda,Grupo A,2014-06-23,Camerún,Brasil,Neymar Jr.,Brasil,34,
2014,Primera Ronda,Grupo A,2014-06-23,Camerún,Brasil,Fred,Brasil,49,
2014,Primera Ronda,Grupo A,2014-06-23,Camerún,Brasil,Fernandinho,Brasil,84,
2014,Primera Ronda,Grupo A,2014-06-23,Croacia,México,Rafael Marquez,México,72,
2014,Primera Ronda,Grupo A,2014-06-23,Croacia,México,Andres Guardado,México,75,
2014,Primera Ronda,Grupo A,2014-06-23,Croacia,México,Javier Hernandez,México,82,
2014,Primera Ronda,Grupo A,2014-06-23,Croacia,México,Ivan Perisic,Croacia,87,
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Xabi Alonso,España,27,penal
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Robin Van Persie,Paises Bajos,44,
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Arjen Robben,Paises Bajos,53,
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Stefan de Vrij,Paises Bajos,65,
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Robin Van Persie,Paises Bajos,72,
2014,Primera Ronda,Grupo B,2014-06-13,España,Paises Bajos,Arjen Robben,Paises Bajos,80,
2014,Primera Ronda,Grupo B,2014-06-13,Chile,Australia,Alexis Sanchez,Chile,12,
2014,Primera Ronda,Grupo B,2014-06-13,Chile,Australia,Jorge Valdivia,Chile,14,
2014,Primera Ronda,Grupo B,2014-06-13,Chile,Australia,Tim Cahill,Australia,35,
2014,Primera Ronda,Grupo B,2014-06-13,Chile,Australia,Jean Beausejour,Chile,90,
2014,Primera Ronda,Grupo B,2014-06-18,España,Chile,Eduardo Vargas,Chile,20,
2014,Primera Ronda,Grupo B,2014-06-18,España,Chile,Charles Aránguiz,Chile,43,
2014,Primera Ronda,Grupo B,2014-06-18,Australia,Paises Bajos,Arjen Robben,Paises Bajos,20,
2014,Primera Ronda,Grupo B,2014-06-18,Australia,Paises Bajos,Tim Cahill,Australia,21,
2014,Primera Ronda,Grupo B,2014-06-18,Australia,Paises Bajos,Mile Jedinak,Australia,54,penal
2014,Primera Ronda,Grupo B,2014-06-18,Australia,Paises Bajos,Robin Van Persie,Paises Bajos,58,
2014,Primera Ronda,Grupo B,2014-06-18,Australia,Paises Bajos,Memphis Depay,Paises Bajos,68,
2014,Primera Ronda,Grupo B,2014-06-23,Australia,España,David Villa,España,36,
2014,Primera Ronda,Grupo B,2014-06-23,Australia,España,Fernando Torres,España,69,
2014,Primera Ronda,Grupo B,2014-06-23,Australia,España,Juan Mata,España,82,
2014,Primera Ronda,Grupo B,2014-06-23,Paises Bajos,Chile,Leroy Fer,Paises Bajos,77,
2014,Primera Ronda,Grupo B,2014-06-23,Paises Bajos,Chile,Memphis Depay,Paises Bajos,90,
2014,Primera Ronda,Grupo C,2014-06-14,Colombia,Grecia,Pablo Armero,Colombia,5,
2014,Primera Ronda,Grupo C,2014-06-14,Colombia,Grecia,Teófilo Gutiérrez,Colombia,58,
2014,Primera Ronda,Grupo C,2014-06-14,Colombia,Grecia,James Rodríguez,Colombia,90,
2014,Primera Ronda,Grupo C,2014-06-14,Costa de Marfil,Japón,Keisuke Honda,Japón,16,
2014,Primera Ronda,Grupo C,2014-06-14,Costa de Marfil,Japón,Wilfried Bony,Costa de Marfil,64,
2014,Primera Ronda,Grupo C,2014-06-14,Costa de Marfil,Japón,Gervinho,Costa de Marfil,66,
2014,Primera Ronda,Grupo C,2014-06-19,Colombia,Costa de Marfil,James Rodríguez,Colombia,64,
2014,Primera Ronda,Grupo C,2014-06-19,Colombia,Costa de Marfil,Juan Quintero,Colombia,70,
2014,Primera Ronda,Grupo C,2014-06-19,Colombia,Costa de Marfil,Gervinho,Costa de Marfil,73,
2014,Primera Ronda,Grupo C,2014-06-24,Japón,Colombia,Juan Guillermo Cuadrado,Colombia,17,penal
2014,Primera Ronda,Grupo C,2014-06-24,Japón,Colombia,Shinji Okazaki,Japón,45,
2014,Primera Ronda,Grupo C,2014-06-24,Japón,Colombia,Jackson Martinez,Colombia,55,
2014,Primera Ronda,Grupo C,2014-06-24,Japón,Colombia,Jackson Martinez,Colombia,82,
2014,Primera Ronda,Grupo C,2014-06-24,Japón,Colombia,James Rodríguez,Colombia,90,
2014,Primera Ronda,Grupo C,2014-06-24,Grecia,Costa de Marfil,Andreas Samaris,Grecia,42,
2014,Primera Ronda,Grupo C,2014-06-24,Grecia,Costa de Marfil,Wilfried Bony,Costa de Marfil,74,
2014,Primera Ronda,Grupo C,2014-06-24,Grecia,Costa de Marfil,Georgios Samaras,Grecia,90,penal
2014,Primera Ronda,Grupo D,2014-06-14,Uruguay,Costa Rica,Edinson Cavani,Uruguay,24,penal
2014,Primera Ronda,Grupo D,2014-06-14,Uruguay,Costa Rica,Joel Campbell,Costa Rica,54,
2014,Primera Ronda,Grupo D,2014-06-14,Uruguay,Costa Rica,Óscar Duarte,Costa Rica,57,
2014,Primera Ronda,Grupo D,2014-06-14,Uruguay,Costa Rica,Marco Ureña,Costa Rica,84,
2014,Primera Ronda,Grupo D,2014-06-14,Inglaterra,Italia,Claudio Marchisio,Italia,35,
2014,Primera Ronda,Grupo D,2014-06-14,Inglaterra,Italia,Daniel Sturridge,Inglaterra,37,
2014,Primera Ronda,Grupo D,2014-06-14,Inglaterra,Italia,Mario Balotelli,Italia,50,
2014,Primera Ronda,Grupo D,2014-06-19,Uruguay,Inglaterra,Luis Suarez,Uruguay,39,
2014,Primera Ronda,Grupo D,2014-06-19,Uruguay,Inglaterra,Wayne Rooney,Inglaterra,75,
2014,Primera Ronda,Grupo D,2014-06-19,Uruguay,Inglaterra,Luis Suarez,Uruguay,85,
2014,Primera Ronda,Grupo D,2014-06-20,Italia,Costa Rica,Bryan Ruiz,Costa Rica,44,
2014,Primera Ronda,Grupo D,2014-06-24,Italia,Uruguay,Diego Godin,Uruguay,81,
2014,Primera Ronda,Grupo E,2014-06-15,Suiza,Ecuador,Enner Valencia,Ecuador,22,
2014,Primera Ronda,Grupo E,2014-06-15,Suiza,Ecuador,Admir Mehmedi,Suiza,48,
2014,Primera Ronda,Grupo E,2014-06-15,Suiza,Ecuador,Haris Seferovic,Suiza,90,
2014,Primera Ronda,Grupo E,2014-06-15,Francia,Honduras,Karim Benzema,Francia,45,penal
2014,Primera Ronda,Grupo E,2014-06-15,Francia,Honduras,Noel Valladares,Francia,48,en contra
2014,Primera Ronda,Grupo E,2014-06-15,Francia,Honduras,Karim Benzema,Francia,72,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Olivier Giroud,Francia,17,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Blaise Matuidi,Francia,18,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Mathieu Valbuena,Francia,40,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Karim Benzema,Francia,67,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Moussa Sissoko,Francia,73,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Blerim Dzemaili,Suiza,81,
2014,Primera Ronda,Grupo E,2014-06-20,Suiza,Francia,Granit Xhaka,Suiza,87,
2014,Primera Ronda,Grupo E,2014-06-20,Honduras,Ecuador,Carlo Costly,Honduras,31,
2014,Primera Ronda,Grupo E,2014-06-20,Honduras,Ecuador,Enner Valencia,Ecuador,34,
2014,Primera Ronda,Grupo E,2014-06-20,Honduras,Ecuador,Enner Valencia,Ecuador,65,
2014,Primera Ronda,Grupo E,2014-06-25,Honduras,Suiza,Xherdan Shaqiri,Suiza,6,
2014,Primera Ronda,Grupo E,2014-06-25,Honduras,Suiza,Xherdan Shaqiri,Suiza,31,
2014,Primera Ronda,Grupo E,2014-06-25,Honduras,Suiza,Xherdan Shaqiri,Suiza,71,
2014,Primera Ronda,Grupo F,2014-06-15,Argentina,Bosnia-Herzegovina,Sead Kolasinac,Argentina,3,en contra
2014,Primera Ronda,Grupo F,2014-06-15,Argentina,Bosnia-Herzegovina,Lionel Messi,Argentina,65,
2014,Primera Ronda,Grupo F,2014-06-15,Argentina,Bosnia-Herzegovina,Vedad Ibisevic,Bosnia-Herzegovina,84,
2014,Primera Ronda,Grupo F,2014-06-21,Argentina,Irán,Lionel Messi,Argentina,90,
2014,Primera Ronda,Grupo F,2014-06-21,Nigeria,Bosnia-Herzegovina,Peter Odemwingie,Nigeria,29,
2014,Primera Ronda,Grupo F,2014-06-25,Nigeria,Argentina,Lionel Messi,Argentina,3,
2014,Primera Ronda,Grupo F,2014-06-25,Nigeria,Argentina,Ahmed Musa,Nigeria,4,
2014,Primera Ronda,Grupo F,2014-06-25,Nigeria,Argentina,Lionel Messi,Argentina,45,
2014,Primera Ronda,Grupo F,2014-06-25,Nigeria,Argentina,Ahmed Musa,Nigeria,47,
2014,Primera Ronda,Grupo F,2014-06-25,Nigeria,Argentina,Marcos Rojo,Argentina,50,
2014,Primera Ronda,Grupo F,2014-06-25,Bosnia-Herzegovina,Irán,Edin Dzeko,Bosnia-Herzegovina,23,
2014,Primera Ronda,Grupo F,2014-06-25,Bosnia-Herzegovina,Irán,Miralem Pjanic,Bosnia-Herzegovina,59,
2014,Primera Ronda,Grupo F,2014-06-25,Bosnia-Herzegovina,Irán,Reza Ghoochannejhad,Irán,82,
2014,Primera Ronda,Grupo F,2014-06-25,Bosnia-Herzegovina,Irán,Avdija Vrsajevic,Bosnia-Herzegovina,83,
2014,Primera Ronda,Grupo G,2014-06-16,Alemania,Portugal,Thomas Müller,Alemania,12,penal
2014,Primera Ronda,Grupo G,2014-06-16,Alemania,Portugal,Mats Hummels,Alemania,32,
2014,Primera Ronda,Grupo G,2014-06-16,Alemania,Portugal,Thomas Müller,Alemania,45,
2014,Primera Ronda,Grupo G,2014-06-16,Alemania,Portugal,Thomas Müller,Alemania,78,
2014,Primera Ronda,Grupo G,2014-06-16,Ghana,Estados Unidos,Clint Dempsey,Estados Unidos,1,
2014,Primera Ronda,Grupo G,2014-06-16,Ghana,Estados Unidos,Andre Ayew,Ghana,82,
2014,Primera Ronda,Grupo G,2014-06-16,Ghana,Estados Unidos,John Anthony Brooks,Estados Unidos,86,
2014,Primera Ronda,Grupo G,2014-06-21,Alemania,Ghana,Mario Götze,Alemania,51,
2014,Primera Ronda,Grupo G,2014-06-21,Alemania,Ghana,Andre Ayew,Ghana,54,
2014,Primera Ronda,Grupo G,2014-06-21,Alemania,Ghana,Asamoah Gyan,Ghana,63,
2014,Primera Ronda,Grupo G,2014-06-21,Alemania,Ghana,Miroslav Klose,Alemania,71,
2014,Primera Ronda,Grupo G,2014-06-22,Estados Unidos,Portugal,Nani,Portugal,5,
2014,Primera Ronda,Grupo G,2014-06-22,Estados Unidos,Portugal,Jermaine Jones,Estados Unidos,64,
2014,Primera Ronda,Grupo G,2014-06-22,Estados Unidos,Portugal,Clint Dempsey,Estados Unidos,81,
2014,Primera Ronda,Grupo G,2014-06-22,Estados Unidos,Portugal,Silvestre Varela,Portugal,90,
2014,Primera Ronda,Grupo G,2014-06-26,Estados Unidos,Alemania,Thomas Müller,Alemania,55,
2014,Primera Ronda,Grupo G,2014-06-26,Portugal,Ghana,John Boye,Portugal,31,en contra
2014,Primera Ronda,Grupo G,2014-06-26,Portugal,Ghana,Asamoah Gyan,Ghana,57,
2014,Primera Ronda,Grupo G,2014-06-26,Portugal,Ghana,Cristiano Ronaldo,Portugal,80,
2014,Primera Ronda,Grupo H,2014-06-17,Bélgica,Argelia,Sofiane Feghouli,Argelia,25,penal
2014,Primera Ronda,Grupo H,2014-06-17,Bélgica,Argelia,Marouane Fellaini,Bélgica,70,
2014,Primera Ronda,Grupo H,2014-06-17,Bélgica,Argelia,Dries Mertens,Bélgica,80,
2014,Primera Ronda,Grupo H,2014-06-17,Rusia,Corea del Sur,Keun-Ho Lee,Corea del Sur,68,
2014,Primera Ronda,Grupo H,2014-06-17,Rusia,Corea del Sur,Alexander Kerzhakov,Rusia,74,
2014,Primera Ronda,Grupo H,2014-06-22,Bélgica,Rusia,Divock Origi,Bélgica,88,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Islam Slimani,Argelia,26,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Rafik Halliche,Argelia,28,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Abdelmoumene Djabou,Argelia,38,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Heung-Min Son,Corea del Sur,50,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Yacine Brahimi,Argelia,62,
2014,Primera Ronda,Grupo H,2014-06-22,Corea del Sur,Argelia,Ja-Cheol Koo,Corea del Sur,72,
2014,Primera Ronda,Grupo H,2014-06-26,Corea del Sur,Bélgica,Jan Vertonghen,Bélgica,78,
2014,Primera Ronda,Grupo H,2014-06-26,Argelia,Rusia,Alexander Kokorin,Rusia,6,
2014,Primera Ronda,Grupo H,2014-06-26,Argelia,Rusia,Islam Slimani,Argelia,60,
2014,Octavos de Final,,2014-06-28,Brasil,Chile,David Luiz,Brasil,18,
2014,Octavos de Final,,2014-06-28,Brasil,Chile,Alexis Sanchez,Chile,32,
2014,Octavos de Final,,2014-06-28,Colombia,Uruguay,James Rodríguez,Colombia,28,
2014,Octavos de Final,,2014-06-28,Colombia,Uruguay,James Rodríguez,Colombia,50,
2014,Octavos de Final,,2014-06-29,Paises Bajos,México,Giovani dos Santos,México,48,
2014,Octavos de Final,,2014-06-29,Paises Bajos,México,Wesley Sneijder,Paises Bajos,88,
2014,Octavos de Final,,2014-06-29,Paises Bajos,México,Klaas Jan Huntelaar,Paises Bajos,90,penal
2014,Octavos de Final,,2014-06-29,Costa Rica,Grecia,Bryan Ruiz,Costa Rica,52,
2014,Octavos de Final,,2014-06-29,Costa Rica,Grecia,Sokratis Papastathopoulos,Grecia,90,
2014,Octavos de Final,,2014-06-30,Francia,Nigeria,Paul Pogba,Francia,79,
2014,Octavos de Final,,2014-06-30,Francia,Nigeria,Joseph Yobo,Francia,90,en contra
2014,Octavos de Final,,2014-06-30,Alemania,Argelia,André Schürrle,Alemania,92,
2014,Octavos de Final,,2014-06-30,Alemania,Argelia,Mesut Ozil,Alemania,120,
2014,Octavos de Final,,2014-06-30,Alemania,Argelia,Abdelmoumene Djabou,Argelia,120,
2014,Octavos de Final,,2014-07-01,Argentina,Suiza,Angel Di Maria,Argentina,118,
2014,Octavos de Final,,2014-07-01,Bélgica,Estados Unidos,Kevin De Bruyne,Bélgica,93,
2014,Octavos de Final,,2014-07-01,Bélgica,Estados Unidos,Romelu Lukaku,Bélgica,105,
2014,Octavos de Final,,2014-07-01,Bélgica,Estados Unidos,Julian Green,Estados Unidos,107,
2014,Cuartos de Final,,2014-07-04,Brasil,Colombia,Thiago Silva,Brasil,7,
2014,Cuartos de Final,,2014-07-04,Brasil,Colombia,David Luiz,Brasil,69,
2014,Cuartos de Final,,2014-07-04,Brasil,Colombia,James Rodríguez,Colombia,80,penal
2014,Cuartos de Final,,2014-07-04,Francia,Alemania,Mats Hummels,Alemania,13,
2014,Cuartos de Final,,2014-07-05,Argentina,Bélgica,Gonzalo Higuain,Argentina,8,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Thomas Müller,Alemania,11,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Miroslav Klose,Alemania,23,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Toni Kroos,Alemania,24,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Toni Kroos,Alemania,26,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Sami Khedira,Alemania,29,
2014,Semifinales,,2014-07-08,Brasil,Alemania,André Schürrle,Alemania,69,
2014,Semifinales,,2014-07-08,Brasil,Alemania,André Schürrle,Alemania,79,
2014,Semifinales,,2014-07-08,Brasil,Alemania,Oscar,Brasil,90,
2014,Tercer Puesto,,2014-07-12,Brasil,Paises Bajos,Robin Van Persie,Paises Bajos,3,penal
2014,Tercer Puesto,,2014-07-12,Brasil,Paises Bajos,Daley Blind,Paises Bajos,17,
2014,Tercer Puesto,,2014-07-12,Brasil,Paises Bajos,Georginio Wijnaldum,Paises Bajos,90,
2014,Final,,2014-07-13,Alemania,Argentina,Mario Götze,Alemania,113,
2018,Primera Ronda,Grupo A,2018-06-14,Rusia,Arabia Saudita,Yury Gazinsky,Rusia,12,
2018,Primera Ronda,Grupo A,2018-06-14,Rusia,Arabia Saudita,Denis Cheryshev,Rusia,43,
2018,Primera Ronda,Grupo A,2018-06-14,Rusia,Arabia Saudita,Artem Dzyuba,Rusia,71,
2018,Primera Ronda,Grupo A,2018-06-14,Rusia,Arabia Saudita,Denis Cheryshev,Rusia,90,
2018,Primera Ronda,Grupo A,2018-06-14,Rusia,Arabia Saudita,Aleksandr Golovin,Rusia,90,
2018,Primera Ronda,Grupo A,2018-06-15,Egipto,Uruguay,José María Giménez,Uruguay,89,
